job_id,job_title,company,company_name,company_id,location,job_description,keywords,experience,education,salary,job-time
JOB102292,ML Engineer,BluePeak Digital,BluePeak Digital,COM011,"Nashik, Maharashtra","We are looking for a ML Engineer to join BluePeak Digital. The candidate should have experience with Tableau, SQL, Excel, Business Intelligence. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 3-5 Years experience and Any Graduate qualification are preferred.","Tableau, SQL, Excel, Business Intelligence",3-5 Years,Any Graduate,Not Disclosed,
JOB101234,  financial analyst ,BluePeak Digital,BluePeak Digital,COM011,Remote,"We are looking for a Financial Analyst to join BluePeak Digital. The candidate should have experience with Python, Pandas, NumPy, SQL. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 3-5 Years experience and Bachelor's Degree qualification are preferred.","Python, Pandas, NumPy, SQL",3-5 Years,Bachelor's Degree,₹3-5 LPA,Part-Time
JOB100871,Data Scientist,DataBridge Labs,DataBridge Labs,COM004,"Noida, Uttar Pradesh","We are looking for a Data Scientist to join DataBridge Labs. The candidate should have experience with SQL, Power BI, Excel, DAX. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 2-4 Years experience and Any Graduate qualification are preferred.","SQL, Power BI, Excel, DAX",2-4 Years,Any Graduate,₹5-8 LPA,Part-Time
JOB101196,Data Scientist,Innovexa Pvt Ltd,Innovexa Pvt Ltd,COM010,"Ahmedabad, Gujarat","We are looking for a Data Scientist to join Innovexa Pvt Ltd. The candidate should have experience with Tableau, SQL, Excel, Business Intelligence. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 5-8 Years experience and Bachelor's Degree qualification are preferred.","Tableau, SQL, Excel, Business Intelligence",5-8 Years,Bachelor's Degree,₹6-10 LPA,Remote
JOB100297,Software Engineer,nextgen systems,NextGen Systems,COM005,"Mumbai, Maharashtra","We are looking for a Software Engineer to join NextGen Systems. The candidate should have experience with Java, Spring Boot, SQL, REST API. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 2-4 Years experience and B.Tech / B.E. qualification are preferred.","Java, Spring Boot, SQL, REST API",2-4 Years,B.Tech / B.E.,₹8-12 LPA,Remote
JOB102485,Data Analyst,NextGen Systems,NextGen Systems,COM005,"Bengaluru, Karnataka","We are looking for a Data Analyst to join NextGen Systems. The candidate should have experience with Spark, Python, SQL, AWS. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 1-3 Years experience and B.Sc. qualification are preferred.","Spark, Python, SQL, AWS",1-3 Years,B.Sc.,₹10-16 LPA,Remote
JOB100673,Data Analyst,BluePeak Digital,BluePeak Digital,COM011,"Pune, Maharashtra","We are looking for a Data Analyst to join BluePeak Digital. The candidate should have experience with Java, Spring Boot, SQL, REST API. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 1-3 Years experience and B.Sc. qualification are preferred.","Java, Spring Boot, SQL, REST API",1-3 Years,B.Sc.,₹10-16 LPA,Part-Time
JOB101877,Software Engineer,ByteCraft Solutions,ByteCraft Solutions,COM008,"Pune, Maharashtra","We are looking for a Software Engineer to join ByteCraft Solutions. The candidate should have experience with Excel, Power BI, SQL, Data Visualization. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 3-5 Years experience and Any Graduate qualification are preferred.","Excel, Power BI, SQL, Data Visualization",3-5 Years,Any Graduate,₹5-8 LPA,Part-Time
JOB101747,Power BI Developer,TechNova Solutions,TechNova Solutions,COM001,"Bengaluru, Karnataka","We are looking for a Power BI Developer to join TechNova Solutions. The candidate should have experience with Python, Pandas, NumPy, SQL. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 8+ Years experience and MBA qualification are preferred.","Python, Pandas, NumPy, SQL",,MBA,₹8-12 LPA,Remote
JOB100602,Product Analyst,DataBridge Labs,DataBridge Labs,COM004,"Pune, Maharashtra","We are looking for a Product Analyst to join DataBridge Labs. The candidate should have experience with SQL, Power BI, Excel, DAX. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 5-8 Years experience and BCA qualification are preferred.","SQL, Power BI, Excel, DAX",5-8 Years,BCA,₹8-12 LPA,Contract
JOB102477,SQL Developer,Aster Technologies,Aster Technologies,COM012,Delhi NCR,"We are looking for a SQL Developer to join Aster Technologies. The candidate should have experience with Python, TensorFlow, NLP, Machine Learning. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 1-3 Years experience and MBA qualification are preferred.","Python, TensorFlow, NLP, Machine Learning",1-3 Years,MBA,₹5-8 LPA,Full-Time
JOB102240,Data Engineer,Innovexa Pvt Ltd,Innovexa Pvt Ltd,COM010,"Gurugram, Haryana",,"Python, Pandas, Machine Learning, Scikit-learn",1-3 Years,MBA,₹5-8 LPA,Contract
JOB102038,Data Engineer,FinEdge Technologies,FinEdge Technologies,COM006,"Ahmedabad, Gujarat","We are looking for a Data Engineer to join FinEdge Technologies. The candidate should have experience with Python, Pandas, Machine Learning, Scikit-learn. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 5-8 Years experience and MBA qualification are preferred.","Python, Pandas, Machine Learning, Scikit-learn",5-8 Years,MBA,₹10-16 LPA,Contract
JOB101164,SQL Developer,ByteCraft Solutions,ByteCraft Solutions,COM008,Delhi NCR,"We are looking for a SQL Developer to join ByteCraft Solutions. The candidate should have experience with Python, Pandas, NumPy, SQL. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 3-5 Years experience and BCA qualification are preferred.","Python, Pandas, NumPy, SQL",3-5 Years,BCA,₹5-8 LPA,Full-Time
JOB101003,Business Analyst,Innovexa Pvt Ltd,Innovexa Pvt Ltd,COM010,"Chennai, Tamil Nadu","We are looking for a Business Analyst to join Innovexa Pvt Ltd. The candidate should have experience with Python, Pandas, Machine Learning, Scikit-learn. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 2-4 Years experience and Any Graduate qualification are preferred.","Python, Pandas, Machine Learning, Scikit-learn",2-4 Years,Any Graduate,₹4-7 LPA,Full-Time
JOB102180,MIS Executive,Aster Technologies,Aster Technologies,COM012,"Nagpur, Maharashtra","We are looking for a MIS Executive to join Aster Technologies. The candidate should have experience with Python, SQL, AWS, ETL. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 1-3 Years experience and B.Tech / B.E. qualification are preferred.","Python, SQL, AWS, ETL",1-3 Years,B.Tech / B.E.,₹10-16 LPA,Part-Time
JOB100575,Data Analyst,InsightWorks,InsightWorks,COM007,"Mumbai, Maharashtra","We are looking for a Data Analyst to join InsightWorks. The candidate should have experience with Java, Spring Boot, SQL, REST API. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 8+ Years experience and BCA qualification are preferred.","Java, Spring Boot, SQL, REST API",8+ Years,BCA,₹3-5 LPA,Part-Time
JOB102209,SQL Developer,FinEdge Technologies,FinEdge Technologies,COM006,Remote,"We are looking for a SQL Developer to join FinEdge Technologies. The candidate should have experience with Excel, Power BI, SQL, Data Visualization. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 1-3 Years experience and MBA qualification are preferred.","Excel, Power BI, SQL, Data Visualization",1-3 Years,MBA,₹8-12 LPA,Full-Time
JOB101312,Data Scientist,FinEdge Technologies,FinEdge Technologies,COM006,Remote,"We are looking for a Data Scientist to join FinEdge Technologies. The candidate should have experience with Tableau, SQL, Excel, Business Intelligence. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 5-8 Years experience and BCA qualification are preferred.","Tableau, SQL, Excel, Business Intelligence",5-8 Years,BCA,₹6-10 LPA,Remote
JOB101587,Data Analyst,Aster Technologies,Aster Technologies,COM012,Remote,"We are looking for a Data Analyst to join Aster Technologies. The candidate should have experience with Tableau, SQL, Excel, Business Intelligence. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 5-8 Years experience and BCA qualification are preferred.","Tableau, SQL, Excel, Business Intelligence",5-8 Years,BCA,₹3-5 LPA,Contract
JOB100333,MIS Executive,InsightWorks,InsightWorks,COM007,Delhi NCR,"We are looking for a MIS Executive to join InsightWorks. The candidate should have experience with Python, Pandas, Machine Learning, Scikit-learn. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 1-3 Years experience and B.Sc. qualification are preferred.","Python, Pandas, Machine Learning, Scikit-learn",1-3 Years,B.Sc.,₹2.5-4 LPA,Contract
JOB102379,Business Analyst,FinEdge Technologies,FinEdge Technologies,COM006,"Hyderabad, Telangana","We are looking for a Business Analyst to join FinEdge Technologies. The candidate should have experience with Java, Spring Boot, SQL, REST API. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 1-3 Years experience and BCA qualification are preferred.","Java, Spring Boot, SQL, REST API",1-3 Years,BCA,₹8-12 LPA,Remote
JOB100384,Power BI Developer,FinEdge Technologies,FinEdge Technologies,COM006,"Nashik, Maharashtra","We are looking for a Power BI Developer to join FinEdge Technologies. The candidate should have experience with Python, TensorFlow, NLP, Machine Learning. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 3-5 Years experience and BCA qualification are preferred.","Python, TensorFlow, NLP, Machine Learning",3-5 Years,BCA,₹2.5-4 LPA,
JOB100531,Python Developer,DataBridge Labs,DataBridge Labs,COM004,"Bengaluru, Karnataka","We are looking for a Python Developer to join DataBridge Labs. The candidate should have experience with Python, Pandas, NumPy, SQL. Responsibilities include data analysis, reporting, dashboard creation, data cleaning, problem solving and collaboration with business teams. Candidates with 2-4 Years experience and B.Sc. qualification are preferred.","Python, Pandas, NumPy, SQL",2-4 Years,B.Sc.,₹5-8 LPA,Part-Time
